User Rating Count,Size,Subtitle_Available,Free_Price,Age_Rating,Description_Length,Genres_Count,Language_EN,Languages_Count,In_App_Count,In_App_Max
3077.0,275446784.0,0,1,9,1859,3,1,1,10,99.99
57.0,140725248.0,0,1,12,2004,4,1,1,10,99.99
102.0,23153664.0,0,1,4,1538,3,1,1,0,0.0
143719.0,109671424.0,1,1,4,2464,4,1,66,6,99.99
6.0,30035968.0,0,1,4,200,5,1,1,1,2.99
52.0,224008192.0,0,0,12,1629,3,1,1,0,0.0
19.0,19672095.0,0,1,4,3739,4,1,1,0,0.0
51.0,122918912.0,1,1,4,332,4,1,1,5,3.99
203.0,30434304.0,0,1,4,1172,3,1,1,1,0.99
5.0,172620800.0,0,1,4,1183,4,1,1,3,3.99
34.0,130838528.0,0,1,12,473,3,1,1,0,0.0
5.0,6553600.0,0,1,4,324,4,1,1,0,0.0
24.0,31726592.0,1,1,4,231,3,1,1,0,0.0
900.0,221780992.0,1,1,4,4285,4,1,1,7,99.99
47.0,14446592.0,0,1,4,633,4,1,29,1,0.99
277.0,98282496.0,1,1,12,1311,3,1,2,5,19.99
15.0,10358784.0,0,1,4,301,4,1,1,0,0.0
2639.0,48664576.0,1,1,12,614,3,1,11,10,2.99
6.0,30969856.0,0,0,9,120,4,1,1,0,0.0
66.0,107386880.0,1,1,12,2172,3,1,4,16,89.99
10.0,2113536.0,0,1,4,1101,4,1,1,0,0.0
137.0,409246720.0,0,1,12,5389,6,1,1,0,0.0
274.0,15045632.0,0,1,4,243,4,1,31,0,0.0
9.0,12566528.0,0,1,4,2600,3,1,1,0,0.0
769.0,203925504.0,0,1,4,1282,4,1,1,10,9.99
515.0,127696389.0,0,0,4,1722,3,1,1,1,0.99
15.0,199010304.0,0,1,9,935,3,1,1,0,0.0
42.0,99473408.0,1,1,12,3055,3,1,1,9,4.99
5.0,127237120.0,0,1,4,350,3,1,6,0,0.0
6.0,98287616.0,0,1,4,552,4,1,1,0,0.0
5.0,7464960.0,0,0,4,404,3,1,2,0,0.0
8.0,108921856.0,0,1,4,1426,3,1,1,0,0.0
104.0,249065472.0,1,1,9,3941,4,1,8,10,19.99
7.0,94287872.0,1,1,4,962,4,1,16,0,0.0
1316.0,108060672.0,1,1,9,3360,4,1,1,1,2.99
273.0,420831232.0,1,1,9,3421,5,1,1,10,99.99
20.0,54288384.0,0,1,4,1973,4,1,1,0,0.0
39.0,135351296.0,1,1,4,1246,3,1,1,0,0.0
504.0,444163.0,0,1,4,566,3,1,1,0,0.0
8528.0,238941820.0,0,1,12,2029,5,1,5,8,49.99
26.0,12673024.0,0,1,4,193,4,1,1,3,19.99
66.0,187938816.0,0,1,12,716,4,1,3,5,49.99
257.0,226857984.0,0,1,9,1113,5,1,5,6,99.99
91.0,80312320.0,1,1,4,932,4,1,9,7,49.99
82.0,7434993.0,0,1,4,1401,3,1,1,5,99.99
6369.0,443020288.0,1,1,12,2209,5,1,1,7,99.99
46.0,3058311.0,0,1,4,1700,4,1,1,0,0.0
8.0,151384064.0,1,1,17,567,4,1,1,0,0.0
216.0,177945600.0,1,1,4,2124,4,1,1,10,89.99
420.0,196732928.0,1,1,4,2558,4,1,22,10,99.99
552.0,6614449.0,0,1,4,1054,4,1,3,0,0.0
8.0,25802752.0,1,1,9,635,3,1,1,1,0.99
8.0,295200768.0,0,1,9,2152,4,1,1,2,2.99
26.0,26655870.0,0,1,4,642,3,1,1,0,0.0
10.0,19085312.0,0,1,4,199,3,1,1,0,0.0
6.0,226516992.0,1,1,12,1738,3,1,1,0,0.0
26.0,181520384.0,1,1,4,773,3,1,1,3,18.99
50.0,117440512.0,1,1,4,101,4,1,1,0,0.0
6.0,20099072.0,0,1,4,345,2,1,1,0,0.0
17.0,151874560.0,1,1,9,3611,4,1,2,10,13.99
1674.0,73305088.0,1,1,9,1968,3,1,5,8,49.99
13.0,18861056.0,1,1,4,141,4,1,1,0,0.0
8.0,11030528.0,0,1,4,280,4,1,1,0,0.0
5.0,171342848.0,0,1,4,1313,4,1,1,4,8.99
361.0,15421440.0,0,1,4,891,4,1,2,0,0.0
10.0,401251328.0,0,1,4,1071,4,1,1,6,0.99
21.0,32657408.0,0,1,4,852,4,1,1,1,0.99
120.0,45379584.0,0,1,4,2714,4,1,2,1,0.99
2839.0,230343680.0,0,1,4,3033,3,1,1,10,99.99
3112.0,50366464.0,0,1,4,964,4,1,20,0,0.0
11.0,66732032.0,0,1,17,521,4,1,1,0,0.0
22.0,70460416.0,0,1,4,6,3,1,1,0,0.0
13.0,307308544.0,1,1,12,1770,3,1,1,7,4.99
54.0,16425605.0,0,1,9,477,4,1,1,0,0.0
6.0,561289216.0,1,1,4,2762,4,1,1,1,8.99
15.0,159739904.0,0,1,9,919,4,1,1,0,0.0
6.0,9891840.0,0,1,4,1038,3,1,1,1,2.99
65.0,99378176.0,0,1,9,1669,3,1,1,0,0.0
204.0,197940224.0,1,0,4,3415,3,1,1,0,0.0
13.0,57891840.0,0,1,4,97,4,1,1,1,1.99
6.0,96566272.0,0,1,4,136,4,1,1,0,0.0
5.0,302866432.0,0,1,9,4731,2,1,1,3,9.99
11.0,87701504.0,0,1,4,2269,4,1,1,3,4.99
403.0,19490740.0,0,1,9,704,5,1,4,4,5.99
6.0,148581376.0,1,1,4,1014,3,1,1,0,0.0
1276.0,377498624.0,1,1,4,2400,3,1,5,10,99.99
52.0,36888576.0,0,0,4,465,4,1,2,2,3.99
168.0,104742912.0,0,1,12,1038,4,1,1,10,4.99
1032.0,171896832.0,1,1,9,2934,3,1,8,6,99.99
15079.0,181442560.0,1,1,4,547,5,1,13,10,6.99
5.0,16171008.0,0,1,4,552,4,1,1,6,3.99
866.0,10136576.0,0,1,4,1866,4,1,2,0,0.0
1077.0,168550400.0,0,1,12,1721,4,1,11,10,29.99
162.0,80248832.0,0,0,9,593,4,1,1,0,0.0
6157.0,143272960.0,1,1,12,963,4,1,1,5,8.99
224.0,60778496.0,0,0,9,874,2,1,1,2,2.99
8.0,26408960.0,0,1,4,304,3,1,1,0,0.0
5.0,334923776.0,0,1,4,1640,4,1,1,5,3.99
120.0,15915008.0,1,1,4,2293,4,1,3,10,1.99
19.0,291680256.0,1,1,4,3119,3,1,1,10,64.99
94.0,50329600.0,1,1,4,301,4,1,1,0,0.0
15.0,3866624.0,0,1,4,730,4,1,10,0,0.0
28.0,167051264.0,0,1,4,425,3,1,5,1,2.99
9.0,188116992.0,1,0,4,1130,4,1,1,0,0.0
24.0,61241344.0,0,1,4,1724,3,1,1,0,0.0
96.0,106083328.0,1,1,17,1280,3,1,1,8,7.99
15.0,155000832.0,0,1,4,1446,4,1,1,6,19.99
285.0,35505152.0,1,1,12,1293,4,1,22,10,79.99
12.0,42113024.0,0,1,4,1015,3,1,1,0,0.0
11.0,9394176.0,0,1,4,319,4,1,1,0,0.0
12.0,36414464.0,0,1,4,500,3,1,1,0,0.0
10.0,80546816.0,1,1,4,114,4,1,1,0,0.0
1854.0,64327680.0,0,0,4,1222,4,1,9,10,9.99
13006.0,125848576.0,0,1,9,2075,5,1,1,6,89.99
130.0,6461440.0,0,1,4,445,3,1,1,0,0.0
32.0,5702656.0,0,0,12,902,4,1,1,3,4.99
5.0,14237409.0,0,1,4,765,4,1,2,0,0.0
6.0,30068736.0,1,1,4,526,3,1,1,1,0.99
40.0,43155456.0,0,0,9,3632,4,1,16,3,1.99
25.0,226003968.0,1,1,12,3423,3,1,1,7,89.99
8.0,70080512.0,1,1,4,2476,4,1,1,3,2.99
29.0,116103168.0,1,0,4,1552,3,1,1,0,0.0
95.0,235535360.0,0,0,4,1027,3,1,7,6,99.99
31.0,13177856.0,1,1,4,1571,3,1,1,0,0.0
382.0,14227456.0,1,1,9,144,4,1,1,0,0.0
1979.0,9659320.0,0,0,4,1464,4,1,1,0,0.0
135.0,29467648.0,0,0,4,584,4,1,5,0,0.0
8.0,61048832.0,1,1,9,1440,4,1,1,0,0.0
328.0,150640640.0,0,1,9,3038,4,1,1,10,19.99
35.0,58212352.0,0,0,12,1839,4,1,1,0,0.0
920.0,141263872.0,1,1,4,3842,5,1,2,10,39.99
134.0,11741148.0,0,1,4,738,4,1,1,1,1.99
7.0,93462528.0,0,1,4,621,4,1,1,3,17.99
29.0,56589312.0,1,1,4,456,4,1,1,0,0.0
34.0,11852800.0,0,0,4,2666,3,1,1,0,0.0
20.0,98017280.0,0,0,17,766,4,1,1,10,8.99
27.0,84501159.0,0,1,12,2285,3,1,1,5,0.99
5.0,22894592.0,0,1,17,190,4,1,1,0,0.0
342.0,68650227.0,0,1,9,3409,6,1,1,5,49.99
5.0,3149824.0,0,0,4,967,3,1,1,0,0.0
169.0,213073920.0,1,1,17,1555,4,1,1,0,0.0
17.0,123337728.0,0,1,4,532,3,1,1,5,19.99
28.0,58648576.0,0,1,4,1540,4,1,1,6,17.99
1985.0,72999936.0,1,1,4,1852,4,1,18,1,2.99
179.0,290428928.0,1,1,9,1363,5,1,1,10,9.99
67.0,13284352.0,0,0,12,1770,4,1,1,0,0.0
42.0,261140480.0,0,0,4,508,3,1,1,4,2.99
8690.0,110367744.0,1,1,4,619,4,1,1,1,2.99
15.0,16793600.0,0,1,4,901,3,1,1,1,2.99
12.0,97979392.0,0,0,9,2125,5,1,1,0,0.0
63.0,39059456.0,0,1,4,3304,5,1,3,0,0.0
246.0,206983168.0,0,1,9,726,4,1,1,10,39.99
3521.0,9402423.0,0,1,4,1009,3,1,1,0,0.0
28.0,18452480.0,1,0,4,4172,4,1,2,0,0.0
109.0,26284032.0,0,1,12,463,4,1,1,2,2.99
70996.0,65544192.0,1,1,4,1253,4,1,8,6,49.99
8.0,77360128.0,1,1,17,2605,5,1,1,1,3.99
161.0,568231936.0,1,1,4,1010,3,1,11,1,4.99
4273.0,63093760.0,0,0,4,1953,3,1,11,7,99.99
10.0,187782144.0,1,1,17,417,4,1,1,0,0.0
3576.0,2194545664.0,0,1,12,1932,4,1,1,10,99.99
27.0,25423872.0,0,1,12,843,3,1,1,0,0.0
212.0,22198436.0,0,1,9,1283,4,1,2,8,24.99
13633.0,119438336.0,0,1,9,1364,4,1,1,10,49.99
55.0,23013376.0,0,1,4,320,5,1,1,1,0.99
3179.0,49426432.0,0,1,4,986,4,1,1,1,1.99
1455.0,283961344.0,1,1,9,4186,3,1,1,10,99.99
55.0,16183296.0,0,1,4,469,4,1,2,0,0.0
10.0,330446848.0,0,0,4,863,3,1,1,0,0.0
146729.0,296638464.0,1,1,12,1100,4,1,13,10,13.99
24.0,20189184.0,0,1,9,1298,4,1,1,3,9.99
11.0,32111616.0,0,1,4,294,4,1,1,1,0.99
8.0,49139712.0,0,1,4,1316,4,1,1,10,3.99
703.0,32047104.0,0,1,4,3953,4,1,3,0,0.0
11.0,530573312.0,0,1,4,467,4,1,1,0,0.0
5.0,433041408.0,1,1,9,682,3,1,1,0,0.0
17.0,51744768.0,1,1,17,607,3,1,1,1,1.99
275.0,67512320.0,0,1,4,2388,4,1,1,5,4.99
27.0,318895104.0,0,0,12,1759,4,1,1,6,1.99
6.0,57728000.0,0,1,4,56,4,1,1,1,1.99
14.0,257069056.0,0,0,12,1499,4,1,5,6,49.99
6630.0,8592384.0,1,1,4,751,4,1,1,0,0.0
6.0,198765568.0,0,1,17,1456,4,1,1,0,0.0
52.0,23058432.0,1,1,12,864,4,1,1,0,0.0
6.0,84879360.0,0,1,4,1409,4,1,1,7,14.99
403.0,19291136.0,0,1,4,67,3,1,1,0,0.0
6.0,92364800.0,0,1,4,2028,4,1,1,4,19.99
144.0,32793600.0,1,1,12,1353,4,1,9,6,5.99
11.0,18437120.0,1,0,4,485,4,1,1,0,0.0
6681.0,1018513408.0,0,1,12,3474,4,1,16,8,99.99
27.0,22934528.0,0,1,4,660,3,1,1,0,0.0
35.0,206390272.0,1,1,4,1781,4,1,1,7,29.99
27.0,446723072.0,0,1,12,2985,2,1,1,3,49.99
33.0,7028736.0,0,1,4,110,4,1,2,0,0.0
19.0,115914752.0,1,1,4,707,4,1,1,5,10.99
17.0,148538368.0,0,1,4,493,3,1,1,0,0.0
208.0,32066560.0,0,1,4,1134,3,1,2,6,19.99
28.0,85736448.0,0,1,12,138,3,1,1,1,0.99
19.0,9815040.0,0,1,4,1075,4,1,2,0,0.0
35.0,8970240.0,0,1,4,340,4,1,1,0,0.0
44.0,110824448.0,0,1,9,1801,3,1,1,0,0.0
145.0,85890048.0,1,1,4,2311,4,1,1,2,4.99
17.0,213266432.0,1,1,4,3980,3,1,1,8,9.99
16.0,126251008.0,0,1,12,453,4,1,1,1,2.99
7.0,4719616.0,1,1,4,787,4,1,1,1,1.99
228.0,123739136.0,1,1,4,2482,3,1,13,6,99.99
39.0,131231744.0,0,1,9,1267,3,1,1,0,0.0
367.0,35467264.0,1,1,4,194,3,1,1,10,1.99
107.0,30312448.0,1,1,4,535,4,1,1,0,0.0
88542.0,180564992.0,1,1,17,3361,2,1,12,8,99.99
85.0,99115008.0,0,1,4,1117,4,1,1,9,49.99
13.0,46645248.0,0,1,4,867,4,1,8,0,0.0
90.0,96171008.0,1,0,4,1699,4,1,4,0,0.0
23.0,11587584.0,0,1,4,2001,4,1,1,3,2.99
6.0,19904512.0,0,0,12,1023,3,1,2,0,0.0
5.0,105339904.0,1,1,4,987,4,1,1,2,0.99
11.0,39043072.0,0,1,4,480,3,1,6,3,19.99
5.0,104446976.0,1,0,9,1573,3,1,1,0,0.0
40.0,41230336.0,0,1,4,2155,4,1,1,3,24.99
13.0,9760768.0,0,1,9,357,4,1,2,10,8.99
14.0,76642304.0,1,1,4,669,3,1,5,9,19.99
20.0,162406400.0,0,0,12,1237,3,1,1,3,0.99
56.0,28992512.0,1,1,4,366,3,1,1,0,0.0
746.0,12349649.0,0,1,9,2141,3,1,2,0,0.0
268.0,209045504.0,0,1,9,648,3,1,1,9,99.99
12.0,106262528.0,0,1,12,1159,3,1,9,0,0.0
6631.0,27783168.0,0,1,4,885,4,1,30,8,11.99
9.0,66647040.0,0,1,4,774,4,1,24,0,0.0
29.0,86519808.0,0,1,4,977,3,1,1,2,0.99
105.0,67182592.0,1,1,4,1732,4,1,1,6,99.99
31.0,75261952.0,1,1,4,1515,4,1,3,0,0.0
195.0,301177856.0,1,1,9,2900,5,1,4,9,99.99
6.0,18644992.0,0,1,9,1837,4,1,1,0,0.0
51.0,318519296.0,1,1,4,1518,3,1,15,5,19.99
5.0,36128768.0,1,1,4,733,4,1,1,1,2.99
153.0,68780032.0,0,1,9,1785,5,1,1,6,69.99
686.0,141148160.0,0,1,12,1226,4,1,1,10,99.99
27.0,58898432.0,0,1,12,279,4,1,22,7,99.99
163.0,29739008.0,0,1,9,3628,4,1,1,10,2.99
1233.0,42459136.0,0,0,4,2152,4,1,10,0,0.0
22.0,102459392.0,1,1,9,1161,3,1,1,0,0.0
318.0,27010048.0,1,1,4,1347,3,1,9,5,59.99
7.0,28139520.0,0,0,4,2267,4,1,1,0,0.0
114.0,109549568.0,1,1,4,2911,4,1,6,10,19.99
30.0,824496128.0,1,1,12,3043,4,1,1,6,39.99
85.0,93591552.0,1,1,4,526,4,1,1,3,2.99
9.0,18247680.0,0,1,4,793,4,1,1,0,0.0
4739.0,53370880.0,0,1,4,201,4,1,1,0,0.0
43.0,70109184.0,1,1,12,796,4,1,2,6,25.99
2422.0,220821504.0,1,1,4,1211,4,1,7,10,49.99
17.0,99987456.0,0,1,4,984,4,1,1,0,0.0
79.0,49799168.0,0,1,4,1387,4,1,1,10,9.99
46.0,334195712.0,1,1,4,1503,3,1,1,6,99.99
9.0,50302976.0,0,1,4,1594,4,1,11,0,0.0
7.0,352988160.0,0,1,12,362,3,1,1,2,0.99
22.0,54670336.0,1,1,9,1282,4,1,2,6,25.99
35.0,48566272.0,0,1,4,884,4,1,1,0,0.0
15.0,29942784.0,1,0,4,775,4,1,3,1,0.99
21.0,485791744.0,1,1,17,1962,5,1,1,4,9.99
41.0,120342528.0,0,1,9,623,3,1,22,10,19.99
40.0,459890688.0,0,1,4,985,3,1,1,4,9.99
8.0,32024576.0,0,1,4,554,3,1,1,0,0.0
1731.0,112148480.0,0,1,17,2940,4,1,5,6,24.99
2699.0,371000320.0,1,1,4,1531,4,1,17,10,8.99
526.0,845008.0,0,1,4,649,3,1,1,0,0.0
8528.0,120123392.0,1,1,12,1317,4,1,14,10,29.99
8.0,57569280.0,1,1,4,923,3,1,1,5,19.99
10616.0,120858624.0,1,1,4,366,4,1,1,9,9.99
695.0,95095808.0,0,1,4,578,3,1,1,6,19.99
6.0,22941696.0,0,1,4,490,5,1,1,1,0.99
190.0,4357120.0,0,0,4,892,4,1,8,0,0.0
888.0,294190080.0,1,1,9,2565,4,1,17,12,99.99
336.0,340408320.0,0,1,12,1824,4,1,1,10,9.99
9.0,5333905.0,0,1,9,773,3,1,1,0,0.0
24.0,81088512.0,0,1,12,1782,4,1,1,8,99.99
300.0,90425344.0,1,1,9,1309,5,1,1,5,19.99
6.0,45409280.0,0,1,4,801,3,1,9,2,6.99
5.0,53456896.0,0,1,12,1032,2,1,1,4,2.99
72.0,14607360.0,0,1,4,212,4,1,31,0,0.0
2351.0,1208131584.0,1,0,9,1201,4,1,6,0,0.0
146.0,86966272.0,0,1,4,1091,4,1,1,5,49.99
41.0,26128384.0,0,1,4,641,4,1,7,0,0.0
222.0,312123392.0,0,1,9,864,2,1,1,10,20.99
37299.0,14755916.0,0,1,4,2460,5,1,1,0,0.0
83.0,137594880.0,1,0,12,1452,4,1,5,0,0.0
14.0,93928554.0,0,1,12,1058,4,1,1,0,0.0
36.0,75402240.0,1,1,4,476,4,1,1,4,9.99
11.0,23780352.0,0,0,4,587,4,1,2,0,0.0
21934.0,186245120.0,1,1,12,2058,2,1,11,10,99.99
2563.0,417636352.0,1,1,12,3883,4,1,17,10,99.99
145.0,61853696.0,0,1,4,3043,4,1,1,10,24.99
11.0,17782784.0,1,1,4,804,4,1,1,0,0.0
3910.0,22872064.0,0,1,4,1912,4,1,5,0,0.0
5.0,52178944.0,0,1,4,1148,4,1,3,0,0.0
29.0,127234048.0,0,1,17,904,4,1,2,0,0.0
16.0,82304000.0,0,1,4,2078,3,1,6,9,45.99
1988.0,1239545856.0,1,1,12,1618,4,1,1,10,99.99
5.0,5341184.0,1,0,4,682,4,1,1,4,1.99
423.0,211773440.0,0,1,9,2283,4,1,5,5,24.99
1276.0,377498624.0,1,1,4,2400,3,1,5,10,99.99
8.0,74819584.0,0,1,9,522,2,1,1,0,0.0
216.0,145351680.0,1,1,4,730,4,1,1,1,2.99
128.0,268258304.0,1,1,9,606,3,1,9,10,17.99
10425.0,266033152.0,1,1,12,1698,5,1,1,10,49.99
1223.0,72173568.0,1,1,4,1664,4,1,1,8,9.99
71.0,2760704.0,0,1,12,184,3,1,1,0,0.0
12.0,37906432.0,0,1,4,370,4,1,1,0,0.0
52.0,134078464.0,0,0,9,974,5,1,1,4,4.99
10.0,709576704.0,1,0,12,3203,4,1,5,0,0.0
42.0,37797888.0,0,1,4,408,3,1,16,0,0.0
1733.0,216279040.0,1,1,17,3782,3,1,10,10,99.99
290.0,66534645.0,0,1,4,1453,4,1,1,6,4.99
42.0,52719616.0,0,1,4,515,4,1,1,0,0.0
1213.0,155373568.0,0,1,4,795,4,1,6,2,4.99
12.0,72749056.0,1,1,17,674,3,1,14,0,0.0
104.0,112203776.0,0,1,9,300,3,1,1,10,6.99
8.0,101415936.0,1,1,17,342,3,1,1,4,3.99
59.0,34422784.0,0,0,4,1016,3,1,1,0,0.0
138.0,51502080.0,0,1,4,808,4,1,25,10,99.99
11.0,382626816.0,0,1,17,1528,4,1,1,0,0.0
8.0,104988672.0,1,1,4,258,4,1,1,9,4.99
39.0,107010048.0,0,1,17,316,4,1,3,10,11.99
58.0,216771584.0,0,1,12,992,5,1,3,10,99.99
5.0,108419072.0,1,1,4,861,4,1,1,0,0.0
5.0,119809024.0,1,1,4,335,4,1,1,1,0.99
1660.0,25005056.0,0,1,9,740,3,1,1,10,2.99
88.0,386252800.0,0,0,12,3137,4,1,1,7,1.99
147.0,213226496.0,1,0,4,675,3,1,1,0,0.0
56.0,10132718.0,0,1,4,505,4,1,1,0,0.0
20.0,20168099.0,0,1,17,478,3,1,16,0,0.0
5.0,56774656.0,1,1,4,609,3,1,1,0,0.0
18.0,9735168.0,1,1,4,303,4,1,1,0,0.0
1452.0,222048256.0,1,1,4,123,4,1,6,0,0.0
310.0,113754112.0,0,1,4,1515,3,1,3,10,7.99
126.0,176703804.0,0,1,9,1586,5,1,1,8,2.99
76.0,19228869.0,0,1,4,207,2,1,2,0,0.0
30570.0,404043776.0,1,1,4,3086,4,1,11,10,49.99
2189.0,147874816.0,0,1,4,1280,5,1,2,8,99.99
32.0,104790016.0,1,1,4,365,4,1,1,2,2.99
486.0,25845760.0,0,0,9,869,3,1,3,0,0.0
824.0,11225088.0,0,1,9,814,5,1,2,5,99.99
261.0,53428224.0,0,1,4,2157,4,1,1,10,69.99
17.0,319712256.0,1,0,9,1414,4,1,5,0,0.0
42.0,43132928.0,1,1,4,3646,3,1,1,0,0.0
17.0,49848517.0,0,1,12,2117,5,1,1,4,2.99
28.0,82276352.0,1,0,4,897,4,1,1,3,0.99
72.0,87182336.0,1,1,4,1328,4,1,1,1,1.99
71.0,13651968.0,1,1,9,734,4,1,1,0,0.0
125.0,98282496.0,0,0,4,990,4,1,1,0,0.0
7.0,54161408.0,0,1,4,605,3,1,1,0,0.0
14.0,208970752.0,1,0,4,3288,4,1,1,3,4.99
19.0,368838656.0,1,1,12,799,3,1,11,10,69.99
14.0,94182400.0,1,1,17,1016,4,1,1,0,0.0
112.0,99334144.0,0,1,4,622,4,1,1,10,4.99
49.0,86024192.0,0,1,12,868,4,1,1,0,0.0
6.0,75914240.0,1,1,9,2472,4,1,1,0,0.0
7103.0,122971136.0,0,1,4,746,4,1,5,0,0.0
5.0,95074304.0,0,1,4,697,4,1,1,0,0.0
126.0,557864960.0,1,1,12,3321,3,1,7,10,19.99
8.0,38607872.0,0,1,4,705,3,1,1,4,49.99
14.0,16924672.0,0,1,17,123,3,1,16,0,0.0
41.0,4648960.0,0,1,4,555,4,1,1,6,29.99
332.0,147279872.0,1,1,9,448,4,1,1,3,2.99
34.0,15519744.0,0,1,4,800,3,1,1,0,0.0
1237.0,128624640.0,0,1,4,1383,3,1,1,10,4.99
496.0,436888576.0,1,1,17,1517,3,1,1,10,19.99
6.0,119320576.0,0,1,4,847,4,1,1,0,0.0
14.0,17678336.0,0,1,9,2342,4,1,1,0,0.0
32.0,16523264.0,0,1,4,601,4,1,1,6,7.99
11.0,304660480.0,0,1,9,1307,5,1,1,6,49.99
11.0,15601664.0,0,1,4,1032,3,1,1,8,2.99
276.0,161094656.0,0,1,4,45,3,1,1,0,0.0
2973.0,279588864.0,1,1,12,3088,3,1,1,10,19.99
123.0,27901952.0,0,1,4,1236,4,1,1,1,0.99
5.0,21467136.0,0,1,4,960,3,1,2,0,0.0
2291.0,74448896.0,0,1,9,1658,4,1,1,10,9.99
7.0,249437184.0,0,1,9,1109,2,1,1,1,0.99
7.0,146112512.0,0,1,12,2358,4,1,1,0,0.0
5.0,42217472.0,0,1,4,312,3,1,2,0,0.0
22.0,4917248.0,0,0,9,315,3,1,1,0,0.0
142.0,147988480.0,0,1,4,2361,4,1,5,0,0.0
5.0,88301568.0,0,1,9,285,3,1,1,0,0.0
35.0,85395456.0,1,1,4,2752,3,1,2,4,19.99
65.0,154960896.0,1,0,12,1740,4,1,1,2,9.99
43.0,53153792.0,0,1,4,2856,4,1,1,10,12.99
5.0,88244224.0,0,1,4,251,4,1,1,0,0.0
1271.0,153788416.0,0,1,9,1642,4,1,9,10,59.99
12395.0,113432576.0,1,1,12,2231,3,1,1,3,19.99
7.0,25645056.0,0,1,9,679,4,1,1,4,4.99
25.0,57520128.0,0,1,4,183,3,1,1,0,0.0
46.0,31489024.0,1,1,12,218,3,1,1,0,0.0
29.0,375417856.0,1,0,4,709,3,1,5,16,2.99
1628.0,79251456.0,1,1,12,91,4,1,2,0,0.0
889.0,32216064.0,0,0,9,1909,3,1,1,0,0.0
7.0,60081152.0,1,1,4,323,4,1,1,1,1.99
23.0,100401152.0,1,1,9,680,3,1,1,5,34.99
56.0,68555776.0,0,1,4,459,4,1,1,0,0.0
7.0,46683136.0,1,1,4,598,3,1,1,0,0.0
143.0,348389376.0,0,1,4,1624,3,1,13,3,9.99
539.0,24777728.0,0,1,9,849,5,1,2,0,0.0
823.0,65897472.0,0,1,4,1462,4,1,1,10,9.99
8.0,154114048.0,0,1,9,1672,5,1,1,4,1.99
334.0,39980032.0,1,0,4,3833,4,1,2,0,0.0
161.0,4342784.0,1,1,4,1356,4,1,1,0,0.0
355.0,175550464.0,1,1,4,3740,4,1,1,10,34.99
37.0,28822528.0,0,1,4,789,4,1,1,0,0.0
20234.0,4528173.0,0,1,12,2054,4,1,1,0,0.0
12.0,14438400.0,0,1,4,2042,3,1,1,0,0.0
10.0,140581888.0,0,0,9,1401,4,1,22,10,24.99
77.0,42512384.0,0,1,4,354,6,1,1,0,0.0
5.0,155665408.0,0,1,9,410,3,1,1,2,9.99
18.0,249468928.0,0,1,12,437,3,1,1,2,19.99
6.0,26173440.0,0,1,4,758,4,1,16,0,0.0
101.0,69408768.0,0,1,4,1480,4,1,29,1,0.99
9.0,20938752.0,0,1,4,414,4,1,1,1,1.99
47.0,19337216.0,0,1,9,463,4,1,1,2,2.99
10241.0,1139130368.0,1,0,12,783,3,1,6,16,35.99
8.0,124037120.0,1,1,9,650,3,1,1,1,0.99
309.0,185074525.0,0,0,4,1335,4,1,8,0,0.0
6685.0,21781504.0,1,1,4,976,4,1,4,9,64.99
3447.0,208099328.0,1,0,12,3256,4,1,4,10,19.99
10.0,33275904.0,0,1,4,1115,3,1,2,1,2.99
194.0,85616640.0,0,1,9,1363,4,1,4,4,25.99
12.0,34274304.0,0,1,4,1584,5,1,1,1,0.99
14.0,164545536.0,1,1,4,544,4,1,1,2,2.99
1249.0,93254656.0,1,0,4,954,4,1,1,5,39.99
7.0,10205035.0,0,1,4,611,3,1,1,0,0.0
5.0,32038912.0,0,1,4,977,4,1,1,1,2.99
39.0,7361536.0,0,1,4,813,4,1,1,8,4.99
12.0,112150528.0,0,1,12,2154,4,1,11,10,99.99
13.0,54342656.0,0,0,4,1637,3,1,16,0,0.0
18.0,19632128.0,0,1,9,556,4,1,1,1,0.99
13.0,24885248.0,1,1,4,586,3,1,25,0,0.0
37.0,20799488.0,0,1,4,2220,4,1,3,6,9.99
9.0,183696384.0,1,0,4,1168,2,1,2,0,0.0
5.0,28545024.0,0,1,4,129,4,1,16,0,0.0
2458.0,85577728.0,0,1,12,1197,4,1,1,6,39.99
97.0,108175360.0,1,1,4,465,2,1,1,0,0.0
3298.0,50094080.0,1,0,12,1827,4,1,8,3,7.99
12.0,112802816.0,0,1,12,1474,4,1,1,8,99.99
14.0,10444129.0,0,1,4,2430,4,1,1,0,0.0
7.0,109363200.0,0,1,12,681,5,1,1,5,79.99
15.0,44247040.0,0,1,4,896,4,1,1,0,0.0
80.0,145858560.0,0,1,17,1387,3,1,1,6,99.99
2072.0,62636032.0,1,1,4,778,5,1,10,10,99.99
133.0,175284224.0,1,1,12,739,4,1,1,1,1.99
27183.0,205846528.0,1,1,4,645,5,1,1,6,99.99
43.0,17792169.0,0,1,4,2004,4,1,1,2,1.99
7.0,82409472.0,0,1,4,570,3,1,1,4,3.99
36.0,227363840.0,1,1,12,462,4,1,1,1,2.99
15.0,68924416.0,0,1,4,906,3,1,1,4,9.99
13.0,133544960.0,0,1,4,1264,3,1,1,4,99.99
7.0,15654912.0,0,0,4,1005,3,1,17,0,0.0
8.0,10045440.0,1,1,4,270,3,1,1,0,0.0
